Bigram,Frequency
"('peace', 'seek')",1
"('seek', 'give')",1
"('peace', 'thought')",1
"('thought', 'loved')",1
"('one', 'much')",1
"('much', 'waiting')",1
"('heaven', 'able')",1
"('able', 'talk')",1
"('talk', 'ask')",1
"('forgiveness', 'personally')",1
"('personally', 'family')",1
"('love', 'supporting')",1
"('supporting', 'stepping')",1
"('stepping', 'stone')",1
"('stone', 'home')",1
"('home', 'hardest')",1
"('hardest', 'part')",1
"('part', 'years')",1
"('row', 'people')",1
"('supported', 'always')",1
"('always', 'god')",1
"('bless', 'keep')",1
"('soon', 'forgive')",1
"('caused', 'spanish')",1
"('spanish', 'people')",1
"('people', 'mexico')",1
"('mexico', 'would')",1
"('thank', 'help')",1
"('help', 'also')",1
"('want', 'carry')",1
"('carry', 'every')",1
"('one', 'heart')",1
"('heart', 'going')",1
"('going', 'demonstrate')",1
"('demonstrate', 'dont')",1
"('want', 'anything')",1
"('anything', 'crazy')",1
"('crazy', 'people')",1
"('people', 'suffered')",1
"('suffered', 'enough')",1
"('enough', 'long')",1
"('long', 'lives')",1
"('lives', 'mexico')",1
"('mexico', 'raise')",1
"('raise', 'flag')",1
"('flag', 'mexico')",1
"('mexico', 'honor')",1
"('honor', 'thanks')",1
"('english', 'everyone')",1
"('see', 'truly')",1
"('sorry', 'may')",1
"('may', 'find')",1
"('peace', 'forgive')",1
"('pain', 'god')",1
"('ive', 'put')",1
"('get', 'someday')",1
"('someday', 'mom')",1
"('ready', 'well')",1
"('well', 'yes')",1
"('sir', 'rebecca')",1
"('rebecca', 'understand')",1
"('understand', 'wanted')",1
"('wanted', 'day')",1
"('day', 'come')",1
"('come', 'got')",1
"('got', 'wanted')",1
"('wanted', 'didnt')",1
"('kill', 'mother')",1
"('mother', 'two')",1
"('two', 'guys')",1
"('guys', 'worked')",1
"('worked', 'killed')",1
"('killed', 'mother')",1
"('mother', 'still')",1
"('still', 'mr')",1
"('mr', 'mcdougal')",1
"('mcdougal', 'allowed')",1
"('allowed', 'dna')",1
"('dna', 'evidence')",1
"('evidence', 'would')",1
"('would', 'exonerated')",1
"('exonerated', 'mr')",1
"('mr', 'tolson')",1
"('tolson', 'understand')",1
"('understand', 'justice')",1
"('justice', 'world')",1
"('world', 'please')",1
"('please', 'use')",1
"('use', 'keep')",1
"('keep', 'people')",1
"('people', 'im')",1
"('im', 'warden')",1
"('murder', 'surely')",1
"('surely', 'people')",1
"('people', 'killed')",1
"('killed', 'rebeccas')",1
"('rebeccas', 'mother')",1
"('mother', 'send')",1
"('enemies', 'anointeth')",1
"('anointeth', 'head')",1
"('forever', 'amen')",1
"('amen', 'amen')",1
"('innocent', 'nothing')",1
"('nothing', 'familys')",1
"('familys', 'murders')",1
"('murders', 'want')",1
"('everyone', 'supported')",1
"('supported', 'hope')",1
"('hope', 'continue')",1
"('fight', 'know')",1
"('thats', 'thank')",1
"('well', 'dont')",1
"('sorry', 'mr')",1
"('mr', 'peters')",1
"('peters', 'thats')",1
"('thats', 'act')",1
"('act', 'committed')",1
"('committed', 'put')",1
"('put', 'heinous')",1
"('heinous', 'senseless')",1
"('senseless', 'person')",1
"('person', 'committed')",1
"('committed', 'act')",1
"('act', 'longer')",1
"('longer', 'im')",1
"('going', 'struggle')",1
"('struggle', 'physically')",1
"('physically', 'restraints')",1
"('restraints', 'im')",1
"('going', 'shout')",1
"('shout', 'use')",1
"('use', 'profanity')",1
"('profanity', 'make')",1
"('make', 'idle')",1
"('idle', 'threats')",1
"('threats', 'understand')",1
"('understand', 'though')",1
"('im', 'upset')",1
"('upset', 'im')",1
"('saddened', 'happening')",1
"('tonight', 'im')",1
"('saddened', 'disappointed')",1
"('system', 'supposed')",1
"('right', 'much')",1
"('much', 'like')",1
"('like', 'made')",1
"('made', 'shameful')",1
"('shameful', 'mistake')",1
"('mistake', 'someone')",1
"('someone', 'tried')",1
"('tried', 'dispose')",1
"('dispose', 'everyone')",1
"('everyone', 'participating')",1
"('participating', 'killing')",1
"('killing', 'id')",1
"('id', 'scream')",1
"('scream', 'resounding')",1
"('resounding', 'id')",1
"('id', 'tell')",1
"('tell', 'give')",1
"('give', 'gift')",1
"('gift', 'would')",1
"('give', 'meand')",1
"('meand', 'thats')",1
"('give', 'second')",1
"('second', 'chance')",1
"('chance', 'im')",1
"('sorry', 'youre')",1
"('youre', 'im')",1
"('sorry', 'john')",1
"('john', 'luttig')",1
"('luttig', 'died')",1
"('died', 'im')",1
"('sorry', 'something')",1
"('something', 'caused')",1
"('happen', 'begin')",1
"('begin', 'tonight')",1
"('tonight', 'tell')",1
"('tell', 'world')",1
"('world', 'second')",1
"('second', 'chances')",1
"('chances', 'eyes')",1
"('eyes', 'justicetonight')",1
"('justicetonight', 'tell')",1
"('tell', 'children')",1
"('children', 'instances')",1
"('killing', 'right')",1
"('right', 'conflict')",1
"('conflict', 'hurts')",1
"('hurts', 'us')",1
"('us', 'sides')",1
"('sides', 'people')",1
"('support', 'proceeding')",1
"('proceeding', 'think')",1
"('think', 'live')",1
"('justice', 'difficult')",1
"('difficult', 'may')",1
"('may', 'seem')",1
"('seem', 'clash')",1
"('clash', 'ideals')",1
"('ideals', 'parties')",1
"('parties', 'committed')",1
"('committed', 'feel')",1
"('right', 'whos')",1
"('whos', 'wrong')",1
"('end', 'victims')",1
"('victims', 'heart')",1
"('heart', 'believe')",1
"('believe', 'peaceful')",1
"('peaceful', 'compromise')",1
"('compromise', 'ideals')",1
"('ideals', 'dont')",1
"('dont', 'mind')",1
"('mind', 'none')",1
"('none', 'long')",1
"('long', 'yet')",1
"('yet', 'come')",1
"('come', 'lot')",1
"('men', 'like')",1
"('like', 'death')",1
"('men', 'fell')",1
"('fell', 'misguided')",1
"('misguided', 'emotions')",1
"('emotions', 'may')",1
"('may', 'recovered')",1
"('recovered', 'give')",1
"('give', 'men')",1
"('men', 'chance')",1
"('chance', 'whats')",1
"('whats', 'right')",1
"('right', 'give')",1
"('give', 'chance')",1
"('chance', 'undo')",1
"('undo', 'wrongs')",1
"('wrongs', 'lot')",1
"('want', 'fix')",1
"('fix', 'mess')",1
"('mess', 'started')",1
"('started', 'dont')",1
"('know', 'problem')",1
"('problem', 'people')",1
"('people', 'arent')",1
"('arent', 'willing')",1
"('willing', 'help')",1
"('find', 'system')",1
"('system', 'telling')",1
"('telling', 'wont')",1
"('matter', 'anyway')",1
"('anyway', 'one')",1
"('one', 'wins')",1
"('wins', 'tonight')",1
"('tonight', 'one')",1
"('one', 'gets')",1
"('closure', 'one')",1
"('one', 'walks')",1
"('walks', 'away')",1
"('away', 'victorious')",1
"('victorious', 'first')",1
"('apologize', 'clay')",1
"('clay', 'petersons')",1
"('petersons', 'father')",1
"('father', 'sorry')",1
"('everything', 'tried')",1
"('tried', 'meant')",1
"('thank', 'david')",1
"('great', 'know')",1
"('know', 'fixing')",1
"('fixing', 'die')",1
"('die', 'mistakes')",1
"('mistakes', 'trial')",1
"('trial', 'lawyers')",1
"('lawyers', 'ones')",1
"('ones', 'killing')",1
"('killing', 'love')",1
"('going', 'take')",1
"('care', 'celina')",1
"('celina', 'david')",1
"('david', 'tell')",1
"('didnt', 'call')",1
"('call', 'cause')",1
"('cause', 'couldnt')",1
"('couldnt', 'going')",1
"('see', 'tom')",1
"('tom', 'crouch')",1
"('crouch', 'everybody')",1
"('love', 'chiara')",1
"('chiara', 'thank')",1
"('everything', 'fred')",1
"('fred', 'rachel')",1
"('rachel', 'daniel')",1
"('daniel', 'oralia')",1
"('oralia', 'thank')",1
"('thank', 'spirit')",1
"('spirit', 'david')",1
"('great', 'mary')",1
"('mary', 'moreno')",1
"('moreno', 'corpus')",1
"('corpus', 'christi')",1
"('christi', 'caller')",1
"('caller', 'times')",1
"('times', 'thank')",1
"('thank', 'wrote')",1
"('wrote', 'sincere')",1
"('sincere', 'wanted')",1
"('wanted', 'talk')",1
"('talk', 'wouldnt')",1
"('wouldnt', 'let')",1
"('let', 'david')",1
"('dow', 'let')",1
"('happened', 'fine')",1
"('fine', 'happy')",1
"('side', 'yes')",1
"('sir', 'thank')",1
"('told', 'worry')",1
"('worry', 'worry')",1
"('get', 'heart')",1
"('heart', 'right')",1
"('go', 'little')",1
"('little', 'boy')",1
"('boy', 'play')",1
"('play', 'yall')",1
"('yall', 'chaplain')",1
"('chaplain', 'wilcox')",1
"('wilcox', 'roger')",1
"('roger', 'robin')",1
"('robin', 'sarah')",1
"('sarah', 'grandma')",1
"('grandma', 'love')",1
"('yall', 'careful')",1
"('careful', 'lord')",1
"('jesus', 'see')",1
"('spirit', 'ok')",1
"('pray', 'may')",1
"('may', 'learn')",1
"('peace', 'world')",1
"('world', 'loving')",1
"('loving', 'forgiveness')",1
"('forgiveness', 'living')",1
"('living', 'learn')",1
"('love', 'loving')",1
"('loving', 'live')",1
"('live', 'learn')",1
"('learn', 'power')",1
"('power', 'forgiveness')",1
"('forgiveness', 'learn')",1
"('learn', 'live')",1
"('live', 'brothers')",1
"('sisters', 'earth')",1
"('earth', 'continue')",1
"('continue', 'happen')",1
"('happen', 'capital')",1
"('punishment', 'dont')",1
"('forgive', 'sooner')",1
"('later', 'selfdestruct')",1
"('selfdestruct', 'need')",1
"('need', 'open')",1
"('open', 'heart')",1
"('heart', 'let')",1
"('let', 'god')",1
"('apologize', 'taking')",1
"('life', 'daughter')",1
"('daughter', 'know')",1
"('pain', 'must')",1
"('must', 'saw')",1
"('saw', 'family')",1
"('family', 'today')",1
"('today', 'although')",1
"('although', 'pain')",1
"('pain', 'deep')",1
"('deep', 'sorry')",1
"('sorry', 'today')",1
"('today', 'bring')",1
"('really', 'way')",1
"('way', 'forgive')",1
"('apologize', 'heart')",1
"('know', 'spirit')",1
"('god', 'dwells')",1
"('dwells', 'within')",1
"('within', 'us')",1
"('us', 'one')",1
"('one', 'big')",1
"('big', 'family')",1
"('family', 'humanity')",1
"('humanity', 'must')",1
"('must', 'learn')",1
"('love', 'live')",1
"('live', 'together')",1
"('together', 'see')",1
"('side', 'thank')",1
"('thank', 'hospitality')",1
"('hospitality', 'yes')",1
"('spiritual', 'advisor')",1
"('advisor', 'mr')",1
"('whiteside', 'irene')",1
"('wilcox', 'husband')",1
"('jack', 'richard')",1
"('richard', 'lopez')",1
"('lopez', 'dont')",1
"('see', 'obrien')",1
"('obrien', 'oh')",1
"('oh', 'thanks')",1
"('thanks', 'everybody')",1
"('everybody', 'everybody')",1
"('everybody', 'right')",1
"('going', 'remember')",1
"('said', 'want')",1
"('god', 'come')",1
"('mom', 'sorry')",1
"('caused', 'much')",1
"('family', 'stuff')",1
"('stuff', 'love')",1
"('love', 'hurt')",1
"('hurt', 'fact')",1
"('fact', 'going')",1
"('going', 'hurting')",1
"('hurting', 'really')",1
"('really', 'hate')",1
"('hoping', 'going')",1
"('ok', 'first')",1
"('apologize', 'guajardo')",1
"('guajardo', 'family')",1
"('family', 'even')",1
"('though', 'present')",1
"('present', 'loved')",1
"('loved', 'yolanda')",1
"('yolanda', 'lot')",1
"('strong', 'tom')",1
"('tom', 'orlando')",1
"('orlando', 'celia')",1
"('celia', 'stay')",1
"('strong', 'michael')",1
"('michael', 'thank')",1
"('support', 'given')",1
"('given', 'thank')",1
"('strong', 'hope')",1
"('someday', 'bye')",1
"('bye', 'love')",1
"('guys', 'dont')",1
"('statement', 'wrongfully')",1
"('crime', 'michael')",1
"('michael', 'watkins')",1
"('watkins', 'james')",1
"('james', 'williams')",1
"('williams', 'th')",1
"('th', 'street')",1
"('street', 'august')",1
"('august', 'got')",1
"('got', 'convicted')",1
"('convicted', 'false')",1
"('false', 'confession')",1
"('confession', 'never')",1
"('never', 'admitted')",1
"('admitted', 'lawyer')",1
"('lawyer', 'put')",1
"('put', 'jury')",1
"('jury', 'kill')",1
"('kill', 'drug')",1
"('drug', 'dealers')",1
"('dealers', 'send')",1
"('friends', 'east')",1
"('east', 'side')",1
"('side', 'family')",1
"('friends', 'real')",1
"('real', 'real')",1
"('real', 'thats')",1
"('counts', 'heart')",1
"('heart', 'see')",1
"('later', 'thats')",1
"('thats', 'ive')",1
"('got', 'one')",1
"('say', 'get')",1
"('get', 'warden')",1
"('warden', 'gurney')",1
"('gurney', 'shut')",1
"('shut', 'island')",1
"('island', 'barbados')",1
"('barbados', 'warden')",1
"('warden', 'unit')",1
"('unit', 'people')",1
"('people', 'seeing')",1
"('seeing', 'spoken')",1
"('last', 'full')",1
"('full', 'statement')",1
"('statement', 'released')",1
"('released', 'way')",1
"('way', 'right')",1
"('love', 'approximately')",1
"('approximately', 'years')",1
"('ago', 'remember')",1
"('remember', 'looking')",1
"('looking', 'bassinet')",1
"('bassinet', 'saw')",1
"('saw', 'angel')",1
"('angel', 'looking')",1
"('looking', 'right')",1
"('right', 'love')",1
"('love', 'colleen')",1
"('colleen', 'lets')",1
"('going', 'road')",1
"('road', 'goes')",1
"('forever', 'party')",1
"('party', 'never')",1
"('never', 'ends')",1
"('ends', 'lets')",1
"('lets', 'rock')",1
"('roll', 'lets')",1
"('warden', 'us')",1
"('us', 'remember')",1
"('wet', 'willie')",1
"('willie', 'keep')",1
"('smiling', 'keep')",1
"('smiling', 'love')",1
"('love', 'way')",1
"('way', 'feel')",1
"('feel', 'ok')",1
"('ok', 'baby')",1
"('baby', 'party')",1
"('party', 'go')",1
"('go', 'feel')",1
"('feel', 'written')",1
"('written', 'last')",1
"('days', 'weve')",1
"('weve', 'chance')",1
"('chance', 'say')",1
"('say', 'lived')",1
"('lived', 'love')",1
"('love', 'share')",1
"('share', 'couldnt')",1
"('couldnt', 'beautiful')",1
"('beautiful', 'loving')",1
"('loving', 'ii')",1
"('ii', 'timothy')",1
"('timothy', 'tells')",1
"('tells', 'us')",1
"('us', 'god')",1
"('god', 'instill')",1
"('instill', 'us')",1
"('us', 'spirit')",1
"('spirit', 'fear')",1
"('fear', 'power')",1
"('power', 'love')",1
"('love', 'sound')",1
"('sound', 'mindfor')",1
"('mindfor', 'seek')",1
"('seek', 'find')",1
"('fear', 'eyes')",1
"('eyes', 'look')",1
"('look', 'thats')",1
"('thats', 'youll')",1
"('youll', 'find')",1
"('fear', 'desperately')",1
"('desperately', 'search')",1
"('search', 'leave')",1
"('leave', 'life')",1
"('life', 'clear')",1
"('conscience', 'heart')",1
"('say', 'spoke')",1
"('spoke', 'truth')",1
"('truth', 'last')",1
"('one', 'say')",1
"('say', 'truthfully')",1
"('truthfully', 'chief')",1
"('neal', 'said')",1
"('seat', 'car')",1
"('car', 'night')",1
"('night', 'nov')",1
"('nov', 'thank')",1
"('thank', 'determined')",1
"('determined', 'seek')",1
"('seek', 'specific')",1
"('specific', 'conclusion')",1
"('conclusion', 'truth')",1
"('truth', 'damned')",1
"('damned', 'say')",1
"('say', 'thought')",1
"('thought', 'die')",1
"('die', 'old')",1
"('old', 'age')",1
"('age', 'prison')",1
"('prison', 'worst')",1
"('worst', 'death')",1
"('death', 'person')",1
"('person', 'could')",1
"('could', 'endure')",1
"('endure', 'modina')",1
"('modina', 'holmes')",1
"('holmes', 'thank')",1
"('thank', 'planting')",1
"('planting', 'bullet')",1
"('bullet', 'ground')",1
"('ground', 'cigarette')",1
"('cigarette', 'butt')",1
"('butt', 'also')",1
"('also', 'knives')",1
"('knives', 'danny')",1
"('danny', 'helgren')",1
"('helgren', 'packed')",1
"('packed', 'suit')",1
"('suit', 'case')",1
"('case', 'trunk')",1
"('trunk', 'car')",1
"('car', 'placed')",1
"('placed', 'cab')",1
"('cab', 'photo')",1
"('photo', 'shoot')",1
"('shoot', 'also')",1
"('thank', 'chief')",1
"('neal', 'actions')",1
"('actions', 'shows')",1
"('shows', 'human')",1
"('human', 'love')",1
"('love', 'club')",1
"('club', 'brothers')",1
"('brothers', 'lot')",1
"('lot', 'alike')",1
"('alike', 'think')",1
"('think', 'wes')",1
"('wes', 'clayton')",1
"('clayton', 'nothing')",1
"('paid', 'chump')",1
"('chump', 'brought')",1
"('brought', 'dirty')",1
"('dirty', 'work')",1
"('work', 'case')",1
"('case', 'shield')",1
"('shield', 'randy')",1
"('randy', 'sherrod')",1
"('sherrod', 'aka')",1
"('aka', 'daffy')",1
"('daffy', 'duck')",1
"('duck', 'possibly')",1
"('possibly', 'soiling')",1
"('soiling', 'reputation')",1
"('reputation', 'bottom')",1
"('bottom', 'fell')",1
"('fell', 'conviction')",1
"('conviction', 'appeals')",1
"('appeals', 'years')",1
"('one', 'dreamed')",1
"('dreamed', 'chance')",1
"('chance', 'meet')",1
"('meet', 'unrestrained')",1
"('unrestrained', 'really')",1
"('really', 'would')",1
"('would', 'loved')",1
"('loved', 'chance')",1
"('chance', 'take')",1
"('take', 'lying')",1
"('lying', 'ass')",1
"('ass', 'school')",1
"('school', 'boy')",1
"('boy', 'james')",1
"('james', 'farren')",1
"('farren', 'aint')",1
"('aint', 'slick')",1
"('slick', 'think')",1
"('think', 'read')",1
"('read', 'article')",1
"('article', 'globe')",1
"('globe', 'printed')",1
"('printed', 'th')",1
"('th', 'expressed')",1
"('expressed', 'eardmann')",1
"('eardmann', 'wasnt')",1
"('wasnt', 'important')",1
"('important', 'least')",1
"('least', 'one')",1
"('witness', 'trial')",1
"('trial', 'testified')",1
"('testified', 'first')",1
"('first', 'shot')",1
"('shot', 'diarmed')",1
"('diarmed', 'mitchell')",1
"('mitchell', 'rendered')",1
"('rendered', 'defenseless')",1
"('defenseless', 'sure')",1
"('sure', 'right')",1
"('right', 'wonder')",1
"('wonder', 'many')",1
"('witness', 'used')",1
"('used', 'justify')",1
"('justify', 'eardmann')",1
"('eardmann', 'actually')",1
"('actually', 'eardmann')",1
"('eardmann', 'know')",1
"('know', 'well')",1
"('well', 'witness')",1
"('witness', 'testify')",1
"('testify', 'sequence')",1
"('sequence', 'shots')",1
"('shots', 'eardmann')",1
"('eardmann', 'admit')",1
"('admit', 'comes')",1
"('comes', 'walking')",1
"('walking', 'line')",1
"('line', 'lie')",1
"('lie', 'deception')",1
"('deception', 'good')",1
"('good', 'sure')",1
"('sure', 'related')",1
"('related', 'clayton')",1
"('clayton', 'mitchell')",1
"('mitchell', 'family')",1
"('family', 'truely')",1
"('truely', 'sorry')",1
"('sorry', 'tragedy')",1
"('tragedy', 'took')",1
"('place', 'nov')",1
"('nov', 'thats')",1
"('give', 'thats')",1
"('today', 'making')",1
"('making', 'family')",1
"('ones', 'victim')",1
"('victim', 'cried')",1
"('cried', 'world')",1
"('world', 'tragedy')",1
"('tragedy', 'deliberately')",1
"('deliberately', 'shoot')",1
"('shoot', 'james')",1
"('james', 'mitchell')",1
"('mitchell', 'premeditation')",1
"('premeditation', 'thoughts')",1
"('thoughts', 'spun')",1
"('spun', 'around')",1
"('around', 'fired')",1
"('fired', 'matter')",1
"('matter', 'many')",1
"('many', 'fantasy')",1
"('fantasy', 'motives')",1
"('motives', 'clayton')",1
"('clayton', 'sherrod')",1
"('sherrod', 'fabricated')",1
"('fabricated', 'today')",1
"('today', 'family')",1
"('family', 'becomes')",1
"('becomes', 'victim')",1
"('victim', 'know')",1
"('truth', 'sets')",1
"('sets', 'free')",1
"('free', 'truth')",1
"('truth', 'loved')",1
"('one', 'acted')",1
"('acted', 'professionalism')",1
"('professionalism', 'would')",1
"('would', 'alive')",1
"('alive', 'today')",1
"('today', 'thats')",1
"('say', 'scooter')",1
"('scooter', 'get')",1
"('get', 'beer')",1
"('beer', 'get')",1
"('get', 'truck')",1
"('truck', 'take')",1
"('baby', 'got')",1
"('got', 'party')",1
"('party', 'get')",1
"('yall', 'remember')",1
"('wet', 'willy')",1
"('willy', 'boocub')",1
"('boocub', 'yes')",1
"('know', 'tragedy')",1
"('tragedy', 'happened')",1
"('happened', 'diana')",1
"('diana', 'corey')",1
"('corey', 'happening')",1
"('happening', 'meit')",1
"('meit', 'tragedy')",1
"('tragedy', 'warden')",1
"('sir', 'members')",1
"('members', 'mrs')",1
"('mrs', 'sanchezs')",1
"('sanchezs', 'family')",1
"('people', 'present')",1
"('present', 'said')",1
"('said', 'im')",1
"('im', 'taking')",1
"('responsibility', 'fro')",1
"('fro', 'death')",1
"('death', 'daughter')",1
"('daughter', 'im')",1
"('im', 'deeply')",1
"('loss', 'loved')",1
"('one', 'human')",1
"('human', 'also')",1
"('also', 'know')",1
"('feels', 'ive')",1
"('ive', 'explain')",1
"('explain', 'cant')",1
"('answers', 'give')",1
"('give', 'one')",1
