Bigram,Frequency
"('victim', 'hands')",2
"('hands', 'causing')",2
"('disturbance', 'call')",2
"('garcia', 'shot')",2
"('shot', 'wife')",2
"('codefendants', 'drove')",2
"('drove', 'isolated')",2
"('confederate', 'knights')",2
"('knights', 'america')",2
"('ku', 'klux')",2
"('klux', 'klan')",2
"('woods', 'codefendant')",2
"('used', 'caliber')",2
"('pistol', 'caliber')",2
"('kill', 'year')",2
"('cutting', 'throat')",2
"('took', 'property')",2
"('nueces', 'county')",2
"('piece', 'lumber')",2
"('victims', 'head')",2
"('house', 'fort')",2
"('telford', 'unit')",2
"('male', 'inmate')",2
"('died', 'wounds')",2
"('dallas', 'hospital')",2
"('gave', 'police')",2
"('male', 'child')",2
"('chest', 'resulting')",2
"('female', 'drove')",2
"('cut', 'throats')",2
"('robbed', 'couple')",2
"('abduction', 'murders')",2
"('street', 'gang')",2
"('gang', 'members')",2
"('members', 'beaten')",2
"('bar', 'beat')",2
"('jackson', 'also')",2
"('machine', 'gun')",2
"('stopped', 'car')",2
"('least', 'four')",2
"('describe', 'assailant')",2
"('repeatedly', 'caliber')",2
"('texas', 'prison')",2
"('prison', 'inmate')",2
"('murder', 'convictions')",2
"('inmate', 'serving')",2
"('victims', 'rented')",2
"('rented', 'vehicle')",2
"('vehicle', 'arrested')",2
"('striking', 'head')",2
"('along', 'three')",2
"('area', 'sexually')",2
"('complex', 'houston')",2
"('victims', 'sister')",2
"('two', 'televisions')",2
"('wife', 'shot')",2
"('slayings', 'yearold')",2
"('least', 'two')",2
"('attempting', 'rob')",2
"('scene', 'victim')",2
"('victim', 'entered')",2
"('show', 'hands')",2
"('hands', 'struggle')",2
"('several', 'shots')",2
"('suffered', 'least')",2
"('four', 'bullet')",2
"('bullet', 'wounds')",2
"('possessed', 'caliber')",2
"('fatal', 'shooting')",2
"('went', 'residence')",2
"('put', 'trunk')",2
"('trunk', 'vehicle')",2
"('vehicle', 'drove')",2
"('time', 'arrest')",2
"('shot', 'several')",2
"('oliver', 'codefendants')",2
"('around', 'head')",2
"('scene', 'arrested')",2
"('victim', 'later')",2
"('codefendants', 'murdered')",2
"('drug', 'deal')",2
"('money', 'drugs')",2
"('begged', 'life')",2
"('accomplice', 'fled')",2
"('hankins', 'shot')",2
"('harris', 'stabbed')",2
"('recovered', 'pair')",2
"('beat', 'victim')",2
"('committing', 'burglary')",2
"('kitchen', 'stabbed')",2
"('front', 'window')",2
"('victims', 'son')",2
"('time', 'chest')",2
"('head', 'victims')",2
"('daughter', 'monthold')",2
"('firearms', 'house')",2
"('hid', 'closet')",2
"('yearold', 'martha')",2
"('shooting', 'head')",2
"('one', 'accomplice')",2
"('accomplice', 'broke')",2
"('home', 'broadway')",2
"('inside', 'san')",2
"('antonio', 'home')",2
"('victims', 'beaten')",2
"('death', 'baseball')",2
"('san', 'marcos')",2
"('days', 'murders')",2
"('awoke', 'find')",2
"('struck', 'repeatedly')",2
"('yearold', 'sister')",2
"('killings', 'codefendants')",2
"('male', 'fort')",2
"('death', 'body')",2
"('victim', 'another')",2
"('upper', 'torso')",2
"('neighbor', 'called')",2
"('arrested', 'scene')",2
"('female', 'sexually')",2
"('head', 'chest')",2
"('told', 'leave')",2
"('pistol', 'forced')",2
"('shot', 'mrs')",2
"('behind', 'house')",2
"('house', 'shot')",2
"('apartment', 'attempted')",2
"('elude', 'police')",2
"('police', 'shot')",2
"('shot', 'hip')",2
"('later', 'sold')",2
"('later', 'day')",2
"('coat', 'hangers')",2
"('stabbed', 'victim')",2
"('went', 'police')",2
"('police', 'body')",2
"('codefendant', 'broke')",2
"('time', 'shot')",2
"('took', 'car')",2
"('belonging', 'victim')",2
"('assault', 'convicted')",2
"('deaths', 'three')",2
"('glenn', 'morgan')",2
"('pistol', 'inside')",2
"('texas', 'nighttime')",2
"('strangled', 'raped')",2
"('ace', 'bandage')",2
"('tied', 'around')",2
"('soaked', 'blood')",2
"('subject', 'admitted')",2
"('male', 'employee')",2
"('back', 'office')",2
"('mens', 'clothing')",2
"('clothing', 'store')",2
"('armed', 'caliber')",2
"('strangulation', 'yearold')",2
"('pena', 'jennifer')",2
"('five', 'members')",2
"('members', 'black')",2
"('black', 'white')",2
"('white', 'gang')",2
"('home', 'near')",2
"('tc', 'jester')",2
"('jester', 'park')",2
"('raydon', 'drew')",2
"('chamberlain', 'left')",2
"('victim', 'forced')",2
"('taped', 'hands')",2
"('returned', 'apartment')",2
"('registered', 'nurse')",2
"('months', 'earlier')",2
"('parked', 'driveway')",2
"('bedroom', 'sexually')",2
"('fingerprint', 'found')",2
"('fleeing', 'scene')",2
"('confronted', 'victim')",2
"('robbery', 'also')",2
"('accomplices', 'fled')",2
"('robbed', 'store')",2
"('male', 'customer')",2
"('pistol', 'striking')",2
"('striking', 'adult')",2
"('shots', 'striking')",2
"('victim', 'parr')",2
"('ransacked', 'home')",2
"('car', 'fled')",2
"('fm', 'fm')",2
"('four', 'miles')",2
"('got', 'vehicle')",2
"('drove', 'austin')",2
"('arrested', 'days')",2
"('august', 'abduction')",2
"('business', 'killed')",2
"('hitting', 'head')",2
"('blunt', 'object')",2
"('september', 'robbery')",2
"('next', 'car')",2
"('fired', 'window')",2
"('window', 'striking')",2
"('killed', 'young')",2
"('young', 'woman')",2
"('full', 'confession')",2
"('confession', 'convicted')",2
"('used', 'one')",2
"('one', 'stolen')",2
"('stolen', 'credit')",2
"('cards', 'murder')",2
"('three', 'weeks')",2
"('arrested', 'possession')",2
"('august', 'murder')",2
"('pecos', 'county')",2
"('codefendant', 'carroll')",2
"('carroll', 'bernard')",2
"('bernard', 'smith')",2
"('shots', 'patrol')",2
"('gun', 'battle')",2
"('left', 'arm')",2
"('awaiting', 'trial')",2
"('store', 'owners')",2
"('attempting', 'steal')",2
"('male', 'store')",2
"('sawedoff', 'caliber')",2
"('coat', 'shot')",2
"('money', 'store')",2
"('robbers', 'take')",2
"('clark', 'convicted')",2
"('men', 'took')",2
"('third', 'man')",2
"('died', 'hours')",2
"('claude', 'schaffer')",2
"('schaffer', 'jr')",2
"('houston', 'delicatessen')",2
"('williams', 'also')",2
"('also', 'sentenced')",2
"('lawyers', 'nichols')",2
"('back', 'inside')",2
"('shot', 'schaffer')",2
"('convicted', 'murdering')",2
"('houston', 'shot')",2
"('burglarized', 'private')",2
"('came', 'home')",2
"('strangled', 'shot')",2
"('scene', 'car')",2
"('denton', 'county')",2
"('strangling', 'hands')",2
"('approximately', 'five')",2
"('steal', 'items')",2
"('old', 'child')",2
"('knife', 'police')",2
"('officers', 'shoot')",2
"('outside', 'houston')",2
"('passenger', 'side')",2
"('spotted', 'driving')",2
"('robbery', 'shot')",2
"('high', 'school')",2
"('convicted', 'murderforhire')",2
"('mack', 'summers')",2
"('death', 'inside')",2
"('head', 'hammer')",2
"('money', 'could')",2
"('buy', 'crack')",2
"('arrested', 'attempting')",2
"('offered', 'ride')",2
"('head', 'codefendant')",2
"('head', 'three')",2
"('withdrawn', 'account')",2
"('caliber', 'weapon')",2
"('car', 'isolated')",2
"('bowie', 'county')",2
"('brown', 'pulled')",2
"('money', 'car')",2
"('time', 'killing')",2
"('victims', 'house')",2
"('injured', 'year')",2
"('inside', 'trailer')",2
"('police', 'left')",2
"('returned', 'trailer')",2
"('stole', 'victims')",2
"('cards', 'car')",2
"('pistol', 'used')",2
"('body', 'ditch')",2
"('home', 'including')",2
"('later', 'bragged')",2
"('showed', 'stolen')",2
"('victim', 'salazar')",2
"('fractured', 'skull')",2
"('victims', 'mother')",2
"('convictedin', 'thenovember')",2
"('pulled', 'gun')",2
"('drug', 'buy')",2
"('cocaine', 'decided')",2
"('drugs', 'money')",2
"('head', 'wounds')",2
"('roberto', 'rios')",2
"('shot', 'stabbed')",2
"('told', 'friends')",2
"('house', 'attempt')",2
"('attempt', 'rob')",2
"('arm', 'leg')",2
"('april', 'murder')",2
"('roadside', 'park')",2
"('attempted', 'sexual')",2
"('pulled', 'behind')",2
"('san', 'angelo')",2
"('angelo', 'texas')",2
"('shooting', 'davidson')",2
"('five', 'miles')",2
"('miles', 'south')",2
"('county', 'arrested')",2
"('fled', 'stolen')",2
"('died', 'wound')",2
"('male', 'race')",2
"('wound', 'convicted')",2
"('convicted', 'aprl')",2
"('beaten', 'hammer')",2
"('repeatedly', 'stabbed')",2
"('upon', 'return')",2
"('return', 'work')",2
"('work', 'shields')",2
"('hours', 'killing')",2
"('later', 'driving')",2
"('home', 'driven')",2
"('suffered', 'blows')",2
"('blows', 'head')",2
"('confessed', 'murders')",2
"('led', 'authorities')",2
"('authorities', 'bodies')",2
"('hill', 'county')",2
"('august', 'robbery')",2
"('park', 'robbed')",2
"('reportedly', 'sentencedto')",2
"('years', 'prison')",2
"('knife', 'inside')",2
"('home', 'park')",2
"('knife', 'found')",2
"('discovered', 'blood')",2
"('wifes', 'car')",2
"('robbed', 'convicted')",2
"('outside', 'san')",2
"('car', 'roberts')",2
"('victim', 'allegedly')",2
"('later', 'abandoned')",2
"('killed', 'man')",2
"('gunpoint', 'attempted')",2
"('arrested', 'murder')",2
"('man', 'identified')",2
"('inthe', 'september')",2
"('reportedly', 'said')",2
"('serving', 'time')",2
"('murder', 'deadly')",2
"('deadly', 'weapon')",2
"('driving', 'around')",2
"('asleep', 'inside')",2
"('pointblank', 'range')",2
"('montrose', 'area')",2
"('pleaded', 'life')",2
"('police', 'codefendants')",2
"('approximately', 'pm')",2
"('fathers', 'car')",2
"('drive', 'car')",2
"('found', 'floating')",2
"('home', 'stabbed')",2
"('serving', 'life')",2
"('robbery', 'connection')",2
"('michael', 'neal')",2
"('wallet', 'contained')",2
"('years', 'agg')",2
"('agg', 'robbery')",2
"('robbed', 'gun')",2
"('savings', 'loan')",2
"('attempted', 'capital')",2
"('yearold', 'nicholus')",2
"('nicholus', 'west')",2
"('abducted', 'west')",2
"('miles', 'outside')",2
"('driveby', 'shootings')",2
"('slaying', 'robbery')",2
"('robbery', 'yearold')",2
"('codefendant', 'james')",2
"('maniers', 'roommate')",2
"('miniel', 'russell')",2
"('oral', 'confession')",2
"('sentence', 'convicted')",2
"('codefendant', 'jimmy')",2
"('jimmy', 'lee')",2
"('lee', 'daniels')",2
"('green', 'fired')",2
"('times', 'window')",2
"('working', 'counter')",2
"('clerk', 'circle')",2
"('april', 'shooting')",2
"('death', 'white')",2
"('attorney', 'outside')",2
"('pistol', 'head')",2
"('robbed', 'cash')",2
"('gave', 'chase')",2
"('police', 'cotton')",2
"('attorneys', 'office')",2
"('witnesses', 'also')",2
"('west', 'th')",2
"('arrested', 'charged')",2
"('stealing', 'money')",2
"('shotgun', 'slayings')",2
"('slayings', 'three')",2
"('yearold', 'girl')",2
"('dempsey', 'lloyd')",2
"('convicted', 'killing')",2
"('arthur', 'city')",2
"('although', 'wounded')",2
"('died', 'local')",2
"('hospital', 'convicted')",2
"('couple', 'money')",2
"('home', 'west')",2
"('taken', 'home')",2
"('found', 'home')",2
"('head', 'left')",2
"('store', 'shot')",2
"('convicted', 'thejuly')",2
"('murderforhire', 'killing')",2
"('driveway', 'home')",2
"('nathan', 'clark')",2
"('murder', 'lyearold')",2
"('bodywas', 'found')",2
"('rl', 'remington')",2
"('actually', 'killed')",2
"('store', 'cash')",2
"('video', 'tape')",2
"('tape', 'store')",2
"('house', 'police')",2
"('bloodstained', 'blue')",2
"('strangulation', 'murder')",2
"('strangled', 'piece')",2
"('residence', 'th')",2
"('also', 'burglarized')",2
"('gun', 'shot')",2
"('parkland', 'memorial')",2
"('memorial', 'hospital')",2
"('reportedly', 'lured')",2
"('killed', 'woman')",2
"('beaten', 'shot')",2
"('failed', 'return')",2
"('sleeping', 'bag')",2
"('wallet', 'containing')",2
"('murder', 'rape')",2
"('east', 'austin')",2
"('residence', 'riddle')",2
"('co', 'jail')",2
"('magnum', 'pistol')",2
"('following', 'argument')",2
"('chest', 'wound')",2
"('died', 'hospital')",2
"('murders', 'police')",2
"('found', 'blood')",2
"('blood', 'pants')",2
"('money', 'gunpoint')",2
"('netted', 'convicted')",2
"('yearold', 'grandmother')",2
"('brain', 'damage')",2
"('buy', 'cocaine')",2
"('christi', 'home')",2
"('accomplice', 'james')",2
"('james', 'john')",2
"('john', 'steiner')",2
"('valuables', 'including')",2
"('nursing', 'home')",2
"('change', 'venue')",2
"('april', 'convicted')",2
"('rifle', 'inside')",2
"('wichita', 'falls')",2
"('nine', 'days')",2
"('days', 'following')",2
"('following', 'shootings')",2
"('daughter', 'convicted')",2
"('lindsey', 'heath')",2
"('shot', 'mm')",2
"('allegedly', 'attempted')",2
"('december', 'murder')",2
"('since', 'january')",2
"('head', 'convicted')",2
"('october', 'abduction')",2
"('van', 'winkle')",2
"('death', 'knife')",2
"('knife', 'robbed')",2
"('cash', 'codefendants')",2
"('shot', 'baker')",2
"('beating', 'deaths')",2
"('virginia', 'simmons')",2
"('also', 'raped')",2
"('day', 'gave')",2
"('confession', 'police')",2
"('february', 'murder')",2
"('sexually', 'abused')",2
"('gail', 'chauvierre')",2
"('davis', 'vehicle')",2
"('jr', 'codefendants')",2
"('later', 'traced')",2
"('placing', 'plastic')",2
"('strangled', 'telephone')",2
"('attempted', 'set')",2
"('found', 'victims')",2
"('apartment', 'drove')",2
"('two', 'five')",2
"('two', 'sisters')",2
"('accomplice', 'later')",2
"('working', 'attendant')",2
"('caliber', 'pistoland')",2
"('safe', 'cash')",2
"('arrested', 'thenext')",2
"('thenext', 'day')",2
"('baker', 'shot')",2
"('texas', 'avenue')",2
"('later', 'spotted')",2
"('department', 'public')",2
"('public', 'safety')",2
"('safety', 'trooper')",2
"('baker', 'baker')",2
"('working', 'clerk')",2
"('apprehended', 'short')",2
"('monthold', 'son')",2
"('broken', 'ribs')",2
"('later', 'texas')",2
"('new', 'braunfels')",2
"('garibay', 'jr')",2
"('hernandez', 'arrested')",2
"('gun', 'collection')",2
"('jewelry', 'money')",2
"('also', 'recovered')",2
"('yolanda', 'garza')",2
"('pack', 'beer')",2
"('victims', 'purse')",2
"('deaths', 'james')",2
"('block', 'th')",2
"('test', 'drive')",2
"('skeletal', 'remains')",2
"('discovered', 'september')",2
"('gunshot', 'wound')",2
"('wound', 'head')",2
"('one', 'men')",2
"('near', 'murder')",2
"('murder', 'scene')",2
"('found', 'front')",2
"('suffering', 'stab')",2
"('drawer', 'shot')",2
"('los', 'angeles')",2
"('home', 'convicted')",2
"('officer', 'mccarthy')",2
"('hospital', 'following')",2
"('robbery', 'slaying')",2
"('police', 'lineup')",2
"('car', 'spotted')",2
"('spotted', 'police')",2
"('approximately', 'taken')",2
"('newspaper', 'ad')",2
"('truck', 'trailer')",2
"('told', 'humphreys')",2
"('said', 'would')",2
"('pistol', 'told')",2
"('refused', 'get')",2
"('november', 'robberyslaying')",2
"('demanded', 'drugs')",2
"('codefendants', 'two')",2
"('murder', 'charges')",2
"('buy', 'drugs')",2
"('number', 'items')",2
"('following', 'johnson')",2
"('johnson', 'disappearance')",2
"('johnson', 'shot')",2
"('wm', 'dob')",2
"('dob', 'convicted')",2
"('prison', 'received')",2
"('received', 'race')",2
"('former', 'boyfriend')",2
"('survived', 'wound')",2
"('inn', 'motel')",2
"('anderson', 'apartment')",2
"('reportedly', 'kidnapped')",2
"('victims', 'unknown')",2
"('bodies', 'two')",2
"('beer', 'bottle')",2
"('strangled', 'rope')",2
"('delton', 'dowthitt')",2
"('stole', 'purse')",2
"('decomposing', 'body')",2
"('jones', 'arrested')",2
"('bank', 'robbery')",2
"('bludgeoned', 'death')",2
"('murder', 'police')",2
"('last', 'seen')",2
"('found', 'convicted')",2
"('shotgun', 'slaying')",2
"('following', 'highspeed')",2
"('brian', 'dennis')",2
"('dennis', 'salter')",2
"('daughter', 'two')",2
"('forced', 'couple')",2
"('multiple', 'head')",2
"('county', 'convicted')",2
"('dallas', 'home')",2
"('stabbed', 'chest')",2
"('car', 'following')",2
"('murders', 'arrested')",2
"('gibbs', 'reportedly')",2
"('complex', 'time')",2
"('time', 'murders')",2
"('store', 'san')",2
"('air', 'force')",2
"('codefendant', 'jerry')",2
"('county', 'sexually')",2
"('jade', 'dr')",2
"('yearold', 'eva')",2
"('apartment', 'th')",2
"('chest', 'back')",2
"('lived', 'apartment')",2
"('l', 'robbery')",2
"('accomplices', 'forced')",2
"('shooting', 'yearold')",2
"('safeway', 'store')",2
"('robberies', 'houston')",2
"('houston', 'convicted')",2
"('broke', 'farris')",2
"('farris', 'home')",2
"('rings', 'watch')",2
"('ata', 'waco')",2
"('brocks', 'home')",2
"('reportedly', 'abducted')",2
"('abducted', 'apartment')",2
"('sept', 'convicted')",2
"('shotgun', 'robbery')",2
"('aggravated', 'kidnapping')",2
"('kidnapping', 'charges')",2
"('managed', 'fire')",2
"('hour', 'shooting')",2
"('driven', 'secluded')",2
"('bank', 'teller')",2
"('teller', 'machine')",2
"('round', 'rock')",2
"('month', 'later')",2
"('jewelry', 'store')",2
"('wilton', 'bethany')",2
"('robbery', 'murderof')",2
"('bass', 'bass')",2
"('nudebody', 'found')",2
"('death', 'carl')",2
"('death', 'board')",2
"('die', 'october')",2
"('back', 'caliber')",2
"('aunts', 'apartment')",2
"('clerk', 'left')",2
"('charged', 'capital')",2
"('car', 'parking')",2
"('knocked', 'unconscious')",2
"('central', 'texas')",2
"('hams', 'body')",2
"('west', 'texas')",2
"('police', 'later')",2
"('victim', 'wife')",2
"('two', 'white')",2
"('february', 'stabbing')",2
"('circuit', 'court')",2
"('court', 'appeals')",2
"('make', 'look')",2
"('look', 'like')",2
"('slaying', 'three')",2
"('lived', 'house')",2
"('codefendants', 'convicted')",2
"('coin', 'exchange')",2
"('exchange', 'university')",2
"('entered', 'shortly')",2
"('gutierrez', 'brothers')",2
"('brothers', 'fled')",2
"('store', 'gems')",2
"('gems', 'jewelry')",2
"('approximately', 'worth')",2
"('worth', 'stolen')",2
"('automatic', 'pistol')",2
"('confessed', 'police')",2
"('brutally', 'beat')",2
"('rapeslaying', 'yearold')",2
"('millers', 'car')",2
"('later', 'police')",2
"('convictedin', 'themay')",2
"('sentence', 'overturned')",2
"('death', 'mary')",2
"('car', 'jewelry')",2
"('placed', 'closet')",2
"('arrested', 'convicted')",2
"('linda', 'stormy')",2
"('still', 'embedded')",2
"('phillips', 'former')",2
"('sale', 'marijuana')",2
"('hammer', 'strangled')",2
"('cruz', 'arrested')",2
"('laceration', 'right')",2
"('fired', 'four')",2
"('murder', 'may')",2
"('hernandez', 'car')",2
"('car', 'beat')",2
"('farris', 'shot')",2
"('guard', 'oliver')",2
"('oliver', 'flores')",2
"('armored', 'inc')",2
"('inc', 'van')",2
"('also', 'convicted')",2
"('later', 'testified')",2
"('covered', 'blood')",2
"('three', 'counts')",2
"('convictedin', 'themarch')",2
"('wounded', 'arm')",2
"('july', 'murder')",2
"('murder', 'also')",2
"('arrested', 'murders')",2
"('teague', 'partine')",2
"('two', 'gunshot')",2
"('wounds', 'head')",2
"('banks', 'yearold')",2
"('april', 'stabbing')",2
"('repeatedly', 'butcher')",2
"('brother', 'yearold')",2
"('store', 'houston')",2
"('worth', 'bar')",2
"('seen', 'two')",2
"('shot', 'seven')",2
"('arrested', 'september')",2
"('found', 'several')",2
"('hehad', 'taken')",2
"('steve', 'renick')",2
